0.523810	0.794872	3.000000	1
0.714286	0.641026	1.000000	1
0.523810	0.615385	3.000000	1
0.619048	0.769231	1.000000	1
0.857143	0.871795	3.000000	1
0.714286	0.410256	1.000000	1
0.571429	1.000000	3.000000	1
0.666667	0.487179	1.000000	1
0.904762	0.487179	2.000000	1
0.476190	0.512821	3.000000	1
0.666667	0.794872	1.000000	1
0.333333	0.615385	2.000000	1
0.619048	1.000000	3.000000	1
0.000000	0.897436	1.000000	1
0.047619	0.205128	3.000000	1
0.000000	1.000000	3.000000	1
0.190476	0.871795	3.000000	1
0.238095	0.641026	3.000000	1
0.285714	0.923077	1.000000	1
0.047619	0.589744	1.000000	1
0.142857	0.923077	1.000000	1
0.238095	0.974359	1.000000	1
0.619048	0.923077	1.000000	1
0.095238	0.820513	1.000000	1
0.428571	0.538462	3.000000	1
0.000000	0.461538	1.000000	1
0.047619	0.948718	1.000000	1
0.095238	0.846154	1.000000	1
0.190476	0.743590	3.000000	1
0.714286	0.743590	1.000000	1
0.380952	0.615385	2.000000	1
0.142857	0.897436	1.000000	1
0.857143	0.717949	3.000000	1
0.809524	0.794872	3.000000	1
0.571429	0.538462	1.000000	1
0.047619	0.923077	1.000000	1
0.047619	0.384615	1.000000	1
0.476190	0.641026	3.000000	1
0.047619	0.435897	1.000000	1
0.571429	0.384615	1.000000	1
0.809524	0.974359	3.000000	1
0.142857	0.333333	3.000000	1
0.333333	0.897436	1.000000	1
0.238095	0.153846	3.000000	1
0.142857	0.179487	3.000000	1
0.666667	0.948718	3.000000	1
0.428571	0.666667	3.000000	1
0.714286	0.948718	3.000000	1
0.000000	0.538462	1.000000	1
0.142857	0.512821	3.000000	1
0.619048	0.666667	1.000000	1
0.190476	0.794872	3.000000	1
0.238095	0.205128	3.000000	1
0.000000	0.102564	3.000000	1
0.523810	0.384615	3.000000	1
0.333333	0.538462	2.000000	1
0.619048	0.410256	1.000000	1
0.428571	0.923077	1.000000	1
0.523810	0.974359	1.000000	1
0.000000	0.333333	1.000000	1
0.809524	0.641026	3.000000	1
0.285714	0.589744	2.000000	1
0.095238	0.692308	1.000000	1
0.190476	0.179487	3.000000	1
0.000000	0.564103	1.000000	1
0.142857	0.051282	3.000000	1
0.238095	0.692308	3.000000	1
0.000000	0.128205	3.000000	1
0.095238	0.179487	3.000000	1
0.619048	0.820513	1.000000	1
0.285714	0.282051	2.000000	1
0.857143	0.846154	3.000000	1
0.333333	1.000000	1.000000	1
0.238095	0.923077	1.000000	1
0.428571	0.820513	3.000000	1
0.666667	0.871795	1.000000	1
0.571429	0.743590	1.000000	1
0.000000	0.435897	1.000000	1
0.000000	0.051282	3.000000	1
0.809524	0.717949	3.000000	1
0.523810	0.948718	1.000000	1
0.095238	0.589744	1.000000	1
0.238095	0.846154	3.000000	1
0.619048	0.564103	1.000000	1
0.238095	0.358974	3.000000	1
0.190476	0.692308	3.000000	1
0.190476	0.230769	3.000000	1
0.714286	0.974359	3.000000	1
0.761905	0.743590	3.000000	1
0.047619	0.000000	3.000000	1
0.190476	0.948718	1.000000	1
0.714286	0.435897	1.000000	1
0.047619	0.564103	1.000000	1
0.000000	0.153846	3.000000	1
0.476190	0.871795	3.000000	1
0.285714	0.871795	3.000000	1
0.476190	0.384615	3.000000	1
0.333333	0.128205	2.000000	1
0.380952	0.384615	2.000000	1
0.047619	0.461538	1.000000	1
0.000000	0.692308	1.000000	1
0.333333	0.256410	2.000000	1
0.000000	0.743590	1.000000	1
0.238095	0.076923	3.000000	1
0.380952	0.435897	2.000000	1
0.142857	0.692308	3.000000	1
0.190476	0.333333	3.000000	1
0.142857	0.025641	3.000000	1
0.190476	0.564103	3.000000	1
0.000000	0.410256	1.000000	1
0.142857	0.358974	3.000000	1
0.523810	0.435897	3.000000	1
0.476190	0.538462	3.000000	1
0.380952	0.333333	2.000000	1
0.571429	0.717949	1.000000	1
0.380952	0.871795	3.000000	1
0.571429	0.794872	1.000000	1
0.714286	1.000000	3.000000	1
0.380952	0.282051	2.000000	1
0.285714	0.487179	2.000000	1
0.428571	0.461538	3.000000	1
0.190476	0.974359	1.000000	1
0.333333	0.333333	2.000000	1
0.142857	0.974359	1.000000	1
0.142857	1.000000	1.000000	1
0.047619	0.615385	1.000000	1
0.380952	0.256410	2.000000	1
0.238095	0.794872	3.000000	1
0.666667	0.589744	1.000000	1
0.238095	0.307692	3.000000	1
0.095238	0.102564	3.000000	1
0.476190	0.948718	1.000000	1
0.666667	0.512821	1.000000	1
0.476190	0.487179	3.000000	1
0.047619	0.794872	1.000000	1
0.238095	0.333333	3.000000	1
0.238095	0.769231	3.000000	1
0.380952	0.153846	2.000000	1
0.428571	0.846154	3.000000	1
0.333333	0.025641	3.000000	1
0.047619	0.358974	1.000000	1
0.285714	0.128205	2.000000	1
0.476190	0.974359	1.000000	1
0.142857	0.410256	3.000000	1
0.380952	0.846154	3.000000	1
0.000000	0.923077	1.000000	1
0.380952	0.743590	3.000000	1
0.380952	0.487179	2.000000	1
0.095238	0.076923	3.000000	1
0.095238	0.000000	3.000000	1
0.285714	0.641026	2.000000	1
0.142857	0.076923	3.000000	1
0.428571	0.230769	3.000000	1
0.142857	0.307692	3.000000	1
0.238095	0.666667	3.000000	1
0.619048	0.487179	1.000000	1
0.190476	0.051282	3.000000	1
0.428571	0.282051	3.000000	1
0.238095	0.948718	1.000000	1
0.476190	0.435897	3.000000	1
0.095238	0.384615	1.000000	1
0.523810	0.897436	1.000000	1
0.047619	0.769231	1.000000	1
0.238095	0.410256	3.000000	1
0.571429	0.948718	1.000000	1
0.285714	0.051282	3.000000	1
0.380952	0.974359	1.000000	1
0.142857	0.256410	3.000000	1
0.000000	0.076923	3.000000	1
0.333333	0.000000	3.000000	1
0.000000	0.205128	3.000000	1
0.190476	0.025641	3.000000	1
0.047619	0.897436	1.000000	1
0.333333	0.717949	3.000000	1
0.142857	0.615385	3.000000	1
0.571429	0.358974	1.000000	1
0.380952	0.358974	2.000000	1
0.523810	0.179487	3.000000	1
